Ano Fato,Data Fato,Data_Hora Fato,Horário Fato,Dia da Semana Fato,Latitude,Longitude,Município,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,4/29/2015,29/04/2015 15:30:00,15:30:00,QUARTA-FEIRA,-21.41871340,-45.94900710,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,4/29/2015,29/04/2015 20:40:00,20:40:00,QUARTA-FEIRA,-21.42636200,-45.93320010,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,4/29/2015,29/04/2015 23:50:00,23:50:00,QUARTA-FEIRA,-21.44451790,-45.95511890,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,4/30/2015,30/04/2015 00:24:00,00:24:00,QUINTA-FEIRA,-21.42287160,-45.95659840,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,IGNORADO
2015,4/30/2015,30/04/2015 03:05:00,03:05:00,QUINTA-FEIRA,-21.44477490,-45.95368150,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,4/30/2015,30/04/2015 18:50:00,18:50:00,QUINTA-FEIRA,-21.40867420,-45.94650070,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,4/30/2015,30/04/2015 22:15:00,22:15:00,QUINTA-FEIRA,-21.43127380,-45.95055340,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/2/2015,02/05/2015 20:25:00,20:25:00,SÁBADO,-21.42458030,-45.94836740,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2015,5/2/2015,02/05/2015 23:12:00,23:12:00,SÁBADO,-21.39595480,-45.94239330,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2015,5/2/2015,02/05/2015 22:30:00,22:30:00,SÁBADO,-21.42104790,-45.96604580,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,5/3/2015,03/05/2015 17:12:00,17:12:00,DOMINGO,-21.42139740,-45.97090920,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,5/3/2015,03/05/2015 21:30:00,21:30:00,DOMINGO,-21.42070930,-45.94701290,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/4/2015,04/05/2015 18:30:00,18:30:00,SEGUNDA-FEIRA,-21.42540530,-45.95728040,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/4/2015,04/05/2015 19:00:00,19:00:00,SEGUNDA-FEIRA,-21.42458030,-45.94836740,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/5/2015,05/05/2015 06:40:00,06:40:00,TERÇA-FEIRA,-21.41873930,-45.95433290,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/5/2015,05/05/2015 22:45:00,22:45:00,TERÇA-FEIRA,-21.41402010,-45.95866180,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,5/5/2015,05/05/2015 22:00:00,22:00:00,TERÇA-FEIRA,-21.41967912,-45.94893846,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/6/2015,06/05/2015 21:50:00,21:50:00,QUARTA-FEIRA,-21.43229940,-45.93843190,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/6/2015,06/05/2015 22:30:00,22:30:00,QUARTA-FEIRA,-21.42172896,-45.94454724,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/7/2015,07/05/2015 06:45:00,06:45:00,QUINTA-FEIRA,-21.42189210,-45.94651520,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,5/7/2015,07/05/2015 22:30:00,22:30:00,QUINTA-FEIRA,-21.40867670,-45.94239200,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/8/2015,08/05/2015 12:48:00,12:48:00,SEXTA-FEIRA,-21.42216640,-45.96688390,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/8/2015,08/05/2015 15:50:00,15:50:00,SEXTA-FEIRA,-21.42437900,-45.94998360,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/11/2015,11/05/2015 15:10:00,15:10:00,SEGUNDA-FEIRA,-21.42340580,-45.96917200,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/11/2015,11/05/2015 16:00:00,16:00:00,SEGUNDA-FEIRA,-21.42458030,-45.94836740,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/12/2015,12/05/2015 12:00:00,12:00:00,TERÇA-FEIRA,-21.42298920,-45.96721740,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2015,5/14/2015,14/05/2015 17:35:00,17:35:00,QUINTA-FEIRA,-21.41284540,-45.94472600,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,5/16/2015,16/05/2015 23:20:00,23:20:00,SÁBADO,-21.42756470,-45.94318110,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,5/17/2015,17/05/2015 20:05:00,20:05:00,DOMINGO,-21.43708030,-45.94346390,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,5/17/2015,17/05/2015 23:40:00,23:40:00,DOMINGO,-21.43097920,-45.95989220,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/18/2015,18/05/2015 07:00:00,07:00:00,SEGUNDA-FEIRA,-21.41958940,-45.94650900,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/20/2015,20/05/2015 23:31:00,23:31:00,QUARTA-FEIRA,-21.42236990,-45.95739730,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2015,5/21/2015,21/05/2015 11:00:00,11:00:00,QUINTA-FEIRA,-21.44256350,-45.95048450,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,5/21/2015,21/05/2015 20:15:00,20:15:00,QUINTA-FEIRA,-21.42146660,-45.97007330,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/23/2015,23/05/2015 04:40:00,04:40:00,SÁBADO,-21.44306430,-45.94834790,ALFENAS,CONSUMADO,BENS/VALORES DE CLIENTE/VISITANTE DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,5/23/2015,23/05/2015 15:00:00,15:00:00,SÁBADO,-21.42789980,-45.94801960,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,5/23/2015,23/05/2015 20:30:00,20:30:00,SÁBADO,-21.42697280,-45.94264100,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/23/2015,23/05/2015 14:55:00,14:55:00,SÁBADO,-21.41173210,-45.94594320,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2015,5/23/2015,23/05/2015 05:00:00,05:00:00,SÁBADO,-21.44306430,-45.94834790,ALFENAS,CONSUMADO,BENS/VALORES DE CLIENTE/VISITANTE DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,5/24/2015,24/05/2015 21:00:00,21:00:00,DOMINGO,-21.45845710,-45.88378330,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/25/2015,25/05/2015 22:30:00,22:30:00,SEGUNDA-FEIRA,-21.43728890,-45.94949010,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,5/26/2015,26/05/2015 16:00:00,16:00:00,TERÇA-FEIRA,-21.43603560,-45.94816260,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,5/27/2015,27/05/2015 21:10:00,21:10:00,QUARTA-FEIRA,-21.44114740,-45.95058370,ALFENAS,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,5/28/2015,28/05/2015 14:40:00,14:40:00,QUINTA-FEIRA,-21.42073880,-45.94266630,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,5/28/2015,28/05/2015 21:40:00,21:40:00,QUINTA-FEIRA,-21.44104980,-45.94937040,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/28/2015,28/05/2015 21:20:00,21:20:00,QUINTA-FEIRA,-21.42056320,-45.94494910,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,5/28/2015,28/05/2015 23:56:00,23:56:00,QUINTA-FEIRA,-21.43862260,-45.94639270,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,5/30/2015,30/05/2015 22:20:00,22:20:00,SÁBADO,-21.42377560,-45.94820630,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/31/2015,31/05/2015 01:00:00,01:00:00,DOMINGO,-21.42057210,-45.95122600,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/1/2015,01/06/2015 10:30:00,10:30:00,SEGUNDA-FEIRA,-21.41978430,-45.94901650,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/1/2015,01/06/2015 21:40:00,21:40:00,SEGUNDA-FEIRA,-21.42183150,-45.94519430,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/1/2015,01/06/2015 21:30:00,21:30:00,SEGUNDA-FEIRA,-21.41056200,-45.94049090,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/3/2015,03/06/2015 20:45:00,20:45:00,QUARTA-FEIRA,-21.42972570,-45.94837230,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/4/2015,04/06/2015 12:00:00,12:00:00,QUINTA-FEIRA,-21.42255550,-45.94960560,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/5/2015,05/06/2015 12:06:00,12:06:00,SEXTA-FEIRA,-21.42363710,-45.95470510,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/6/2015,06/06/2015 11:55:00,11:55:00,SÁBADO,-21.42706840,-45.94887020,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,6/6/2015,06/06/2015 21:05:00,21:05:00,SÁBADO,-21.42859630,-45.95045290,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,6/8/2015,08/06/2015 13:30:00,13:30:00,SEGUNDA-FEIRA,-21.43702950,-45.94670970,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/8/2015,08/06/2015 21:04:00,21:04:00,SEGUNDA-FEIRA,-21.41706500,-45.96272710,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/9/2015,09/06/2015 20:20:00,20:20:00,TERÇA-FEIRA,-21.42783410,-45.94416050,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/9/2015,09/06/2015 20:30:00,20:30:00,TERÇA-FEIRA,-21.42518820,-45.94584350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/10/2015,10/06/2015 20:10:00,20:10:00,QUARTA-FEIRA,-21.42171900,-45.95315470,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,6/10/2015,10/06/2015 21:50:00,21:50:00,QUARTA-FEIRA,-21.42885810,-45.94817840,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/11/2015,11/06/2015 11:30:00,11:30:00,QUINTA-FEIRA,-21.42552570,-45.95713230,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/11/2015,11/06/2015 19:20:00,19:20:00,QUINTA-FEIRA,-21.42325200,-45.94805270,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/12/2015,12/06/2015 10:16:00,10:16:00,SEXTA-FEIRA,-21.42682380,-45.95040170,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2015,6/13/2015,13/06/2015 09:00:00,09:00:00,SÁBADO,-21.42359750,-45.94894320,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/14/2015,14/06/2015 17:30:00,17:30:00,DOMINGO,-21.43636960,-45.94519690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/14/2015,14/06/2015 19:45:00,19:45:00,DOMINGO,-21.40736840,-45.94722480,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/14/2015,14/06/2015 19:30:00,19:30:00,DOMINGO,-21.41769910,-45.95125640,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/14/2015,14/06/2015 20:28:00,20:28:00,DOMINGO,-21.41576640,-45.96103380,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/15/2015,15/06/2015 17:09:00,17:09:00,SEGUNDA-FEIRA,-21.41681770,-45.95566540,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/15/2015,15/06/2015 20:55:00,20:55:00,SEGUNDA-FEIRA,-21.41287910,-45.95680980,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2015,6/15/2015,15/06/2015 21:00:00,21:00:00,SEGUNDA-FEIRA,-21.41359580,-45.95578130,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/16/2015,16/06/2015 15:00:00,15:00:00,TERÇA-FEIRA,-21.41533380,-45.95605270,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,6/16/2015,16/06/2015 17:45:00,17:45:00,TERÇA-FEIRA,-21.41706500,-45.96272710,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2015,6/16/2015,16/06/2015 18:55:00,18:55:00,TERÇA-FEIRA,-21.41232200,-45.94710690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/17/2015,17/06/2015 18:50:00,18:50:00,QUARTA-FEIRA,-21.42049890,-45.94679790,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/18/2015,18/06/2015 13:00:00,13:00:00,QUINTA-FEIRA,-21.41280780,-45.95006370,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,6/18/2015,18/06/2015 22:00:00,22:00:00,QUINTA-FEIRA,-21.44114740,-45.95058370,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/18/2015,18/06/2015 22:00:00,22:00:00,QUINTA-FEIRA,-21.44114740,-45.95058370,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/19/2015,19/06/2015 19:30:00,19:30:00,SEXTA-FEIRA,-21.42058000,-45.94370130,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/21/2015,21/06/2015 19:30:00,19:30:00,DOMINGO,-21.41411070,-45.95820140,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/22/2015,22/06/2015 20:00:00,20:00:00,SEGUNDA-FEIRA,-21.42502630,-45.94883200,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,6/23/2015,23/06/2015 19:27:00,19:27:00,TERÇA-FEIRA,-21.42748240,-45.94902970,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/23/2015,23/06/2015 20:45:00,20:45:00,TERÇA-FEIRA,-21.41325200,-45.95281600,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,6/24/2015,24/06/2015 07:00:00,07:00:00,QUARTA-FEIRA,-21.41957440,-45.94579890,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/24/2015,24/06/2015 19:30:00,19:30:00,QUARTA-FEIRA,-21.42312670,-45.94513760,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/25/2015,25/06/2015 16:45:00,16:45:00,QUINTA-FEIRA,-21.42070980,-45.94518860,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/26/2015,26/06/2015 21:00:00,21:00:00,SEXTA-FEIRA,-21.44156050,-45.94877200,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,6/28/2015,28/06/2015 11:12:00,11:12:00,DOMINGO,-21.43018770,-45.93504560,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),ACAO DE GANGUES / FACCOES CRIMINOSAS
2015,7/1/2015,01/07/2015 19:45:00,19:45:00,QUARTA-FEIRA,-21.43847890,-45.94980770,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,7/3/2015,03/07/2015 20:00:00,20:00:00,SEXTA-FEIRA,-21.41670660,-45.95477490,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/6/2015,06/07/2015 19:29:00,19:29:00,SEGUNDA-FEIRA,-21.43321800,-45.93503680,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/6/2015,06/07/2015 20:30:00,20:30:00,SEGUNDA-FEIRA,-21.42124880,-45.94936760,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/9/2015,09/07/2015 04:09:00,04:09:00,QUINTA-FEIRA,-21.42382150,-45.97137740,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/9/2015,09/07/2015 19:10:00,19:10:00,QUINTA-FEIRA,-21.43191500,-45.93974520,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/11/2015,11/07/2015 23:35:00,23:35:00,SÁBADO,-21.42398510,-45.95168520,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/12/2015,12/07/2015 14:20:00,14:20:00,DOMINGO,-21.40443620,-45.94842170,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,7/13/2015,13/07/2015 17:10:00,17:10:00,SEGUNDA-FEIRA,-21.44227090,-46.02993180,ALFENAS,TENTADO,CARGAS,ACAO DE GANGUES / FACCOES CRIMINOSAS
2015,7/14/2015,14/07/2015 11:00:00,11:00:00,TERÇA-FEIRA,-21.43085310,-45.93725210,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/15/2015,15/07/2015 20:35:00,20:35:00,QUARTA-FEIRA,-21.42535650,-45.94342870,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/15/2015,15/07/2015 23:26:00,23:26:00,QUARTA-FEIRA,-21.42236990,-45.95739730,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,7/20/2015,20/07/2015 13:30:00,13:30:00,SEGUNDA-FEIRA,-21.42600210,-45.94696340,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/20/2015,20/07/2015 20:20:00,20:20:00,SEGUNDA-FEIRA,-21.42522000,-45.95273490,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/21/2015,21/07/2015 09:00:00,09:00:00,TERÇA-FEIRA,-21.42630220,-45.95258850,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,7/22/2015,22/07/2015 00:49:00,00:49:00,QUARTA-FEIRA,-21.43453290,-45.94848490,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/22/2015,22/07/2015 16:20:00,16:20:00,QUARTA-FEIRA,-21.44140180,-45.96598470,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,7/22/2015,22/07/2015 21:00:00,21:00:00,QUARTA-FEIRA,-21.42788240,-45.95505390,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,7/24/2015,24/07/2015 02:40:00,02:40:00,SEXTA-FEIRA,-21.42058750,-45.94666980,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/24/2015,24/07/2015 17:50:00,17:50:00,SEXTA-FEIRA,-21.46997650,-46.02314370,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,7/24/2015,24/07/2015 20:45:00,20:45:00,SEXTA-FEIRA,-21.43045540,-45.93284330,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,7/24/2015,24/07/2015 20:16:00,20:16:00,SEXTA-FEIRA,-21.42539520,-45.95677690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ACAO DE GANGUES / FACCOES CRIMINOSAS
2015,7/24/2015,24/07/2015 21:20:00,21:20:00,SEXTA-FEIRA,-21.42029940,-45.95036920,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,7/30/2015,30/07/2015 19:51:00,19:51:00,QUINTA-FEIRA,-21.43426990,-45.94550610,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,7/31/2015,31/07/2015 14:00:00,14:00:00,SEXTA-FEIRA,-21.42802170,-45.94324170,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,7/31/2015,31/07/2015 22:20:00,22:20:00,SEXTA-FEIRA,-21.41193740,-45.95294550,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,8/1/2015,01/08/2015 00:00:00,00:00:00,SÁBADO,-21.42668620,-45.94951260,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,8/1/2015,01/08/2015 18:40:00,18:40:00,SÁBADO,-21.41046430,-45.95278550,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,8/2/2015,02/08/2015 20:00:00,20:00:00,DOMINGO,-21.42626350,-45.95330320,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,8/2/2015,02/08/2015 21:30:00,21:30:00,DOMINGO,-21.41438140,-45.95103960,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,8/3/2015,03/08/2015 16:00:00,16:00:00,SEGUNDA-FEIRA,-21.43872350,-45.94963630,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,8/3/2015,03/08/2015 20:40:00,20:40:00,SEGUNDA-FEIRA,-21.41064610,-45.95534370,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
